SUNG CHOE,HAYWARD,17,Eye exam established pat,,15,no,-6,3
JOSEPH F. BARAKEH,WALNUT CREEK,17,Eye exam established pat,,300,no,14,74
TERRY W. HUNTER,OAKLAND,27,Eye exam established pat,,15,no,-6,3
MICHAEL I. TURAN,SAN FRANCISCO,40,Eye exam established pat,,324,no,16,85
LARRY A. SARVER,OAKLAND,34,Eye exam established pat,,68,no,17,90
CINDY C. HUI,FREMONT,,Eye exam established pat,,554,no,17,90
KEVIN C. LEE,SAN FRANCISCO,12,Eye exam established pat,,49,yes,0,33
PAYAM ZAREHBIN IRANI,OAKLAND,12,Eye exam established pat,,65,no,12,68
PETER J. RUTTI,SAN JOSE,44,Eye exam established pat,,180,no,15,83
YICHIEH SHIUEY,SUNNYVALE,,Eye exam established pat,,76,no,-2,29
SAM S. YANG,WALNUT CREEK,15,Eye exam established pat,,29,no,-4,18
CRAIG J. LEONG,WALNUT CREEK,41,Eye exam established pat,,1247,no,16,85
KELLY S. SHINTANI,ORINDA,14,Eye exam established pat,,16,no,8,57
DAVID B. MARK,SUNNYVALE,38,Eye exam established pat,,476,no,6,51
RUBY SANCHEZ,SAN FRANCISCO,11,Eye exam new patient,,55,no,3,24
EDWIN K. LARSEN,NAPA,19,Eye exam new patient,,45,no,9,66
ALEXANDER C. LEE,CUPERTINO,,Eye exam new patient,,1063,no,14,93
ROBERT E. NEGER,SAN JOSE,42,Eye exam new patient,,41,no,3,24
VALERIE S. GARDEN,SANTA ROSA,25,Eye exam new patient,,29,no,8,58
KHANH D. BUI,SAN JOSE,22,Eye exam new patient,,19,no,6,43
RANDY HUA,SAN JOSE,8,Eye exam new patient,,12,no,6,43
FRANCISCO A. GARCIA,SAN FRANCISCO,50,Eye exam new patient,,40,no,2,21
GEORGE R. HEWES,SAN JOSE,48,Eye exam new patient,,26,no,-4,10
THOMAS M. SWIFT,SAN FRANCISCO,32,Eye exam new patient,,26,no,-4,10
RAHUL K. SINGH,REDWOOD CITY,,Eye exam new patient,,648,no,15,94
ROBERT B. NEVES,SAN RAMON,20,Eye exam new patient,,120,no,13,88
JULIE NG,PALO ALTO,22,Eye exam new patient,,11,no,-9,1
BARRY S. GREEN,SEBASTOPOL,29,Eye exam new patient,,29,no,8,58
DANNY Y. LIN,SAN FRANCISCO,15,Eye exam new patient,,13,no,4,27
JOSEPH D. WONG,WALNUT CREEK,40,Eye exam new patient,,20,no,5,32
NORMAN J. MINTZ,SEBASTOPOL,38,Eye exam new patient,,20,no,9,66
JENNIFER N. LE,SAN JOSE,,Eye exam new patient,,29,no,7,52
RUPINDER K. MANN,DANVILLE,,Eye exam new patient,,98,no,10,69
GORDON L. EPSTEIN,SAN LEANDRO,37,Eye exam new patient,,12,no,7,52
JENNIFER HSIOU-WEI KAO,SAN JOSE,31,Eye exam new patient,,77,no,10,69
LYLY UNG,SAN FRANCISCO,21,Eye exam new patient,,25,no,10,69
HOU LEONG,FREMONT,22,Eye exam new patient,,56,no,-4,10
KOSTA A. KOUTOULAS,DALY CITY,8,Eye exam new patient,,94,no,12,80
FRANCES V. ONG,ANTIOCH,22,Eye exam new patient,,52,no,12,80
DAVID D. GILBERT,WALNUT CREEK,13,Eye exam new patient,,276,no,17,96
BETTE L. GOULD,HALF MOON BAY,38,Eye exam new patient,,22,no,6,43
GARY HAMILL,SAN MATEO,39,Eye exam new patient,,21,no,8,58
BENJAMIN M. PICETTI,SAN FRANCISCO,,Eye exam new patient,,40,no,12,80
FARIBA LESSANI,PORTOLA VALLEY,19,Eye exam new patient,,15,no,6,43
CHIAO-CHIAO L. CHU,HAYWARD,,Eye exam new patient,,146,no,18,97
AMATER Z. TRAYLOR,OAKLAND,52,Eye exam new patient,,32,no,8,58
BRUCE I. KIRSCHNER,BURLINGAME,37,Eye exam new patient,,92,no,11,77
SUSAN RYU,PALO ALTO,38,Eye exam new patient,,40,no,-5,8
RISCHEL N. YEH,LOS GATOS,14,Eye exam new patient,,17,no,5,32
GREGORY A. PERRONE,SEBASTOPOL,29,Eye exam new patient,,36,no,10,69
EDWARD J. SAUB,SAN JOSE,17,Eye exam new patient,,11,no,-6,5
WILLIAM RAAKA,SONOMA,,Eye exam new patient,,20,no,8,58
JEFFREY R. ANDERSEN,HEALDSBURG,32,Eye exam new patient,,27,no,13,88
MICHAEL R. GAGNON,PLEASANTON,13,Eye exam new patient,,130,no,13,88
EUGENE S. LIT,OAKLAND,,Eye exam new patient,,15,no,5,32
MICHAEL A. ROY,WALNUT CREEK,44,Eye exam new patient,,17,no,5,32
MARC A. SWANSON,PALO ALTO,27,Eye exam new patient,,16,no,-8,4
THOMAS S. KING,SAN FRANCISCO,27,Eye exam new patient,,13,no,-4,10
DONNA J. LEE,MENLO PARK,26,Eye exam new patient,,88,no,-1,18
VANESSA T. HOANG,SUNNYVALE,11,Eye exam new patient,,15,no,0,19
MY D. GUINO-O,SAN JOSE,10,Eye exam new patient,,16,no,5,32
PAUL L. ARCHAMBEAU,SANTA ROSA,61,Eye exam new patient,,16,no,4,27
LEONARDO DACANAY,BERKELEY,12,Eye exam new patient,,14,no,-4,10
BETHANY A. BARRETT,PLEASANT HILL,14,Eye exam new patient,,134,no,12,80
ANTHONY F. SORIA,HEALDSBURG,22,Eye exam new patient,,15,no,7,52
BRUCE D. STAMPER,SAN FRANCISCO,,Eye exam new patient,,11,no,19,99
LEONARD W. MA,BURLINGAME,36,Eye exam new patient,,12,no,4,27
JULIA N. TA,WALNUT CREEK,,Eye exam new patient,,14,no,5,32
MARK A. FUJIKAWA,BERKELEY,41,Eye exam new patient,,11,no,5,32
UYEN M. NGUYEN,HAYWARD,5,Eye exam new patient,,16,no,6,43
BARBARA ERNY,SUNNYVALE,26,Eye exam new patient,,14,no,-9,1
RONALD N. HIURA,SAN FRANCISCO,34,Eye exam new patient,,36,no,7,52
EMILIE D. TRUONG,SAN JOSE,,Eye exam new patient,,35,no,12,80
ABRAHAM A. WEBER,LARKSPUR,51,Eye exam new patient,,24,no,10,69
GARY P. BARTH,SANTA ROSA,37,Eye exam new patient,,106,no,2,21
VIRGINIA KO,PALO ALTO,13,Eye exam new patient,,31,no,-6,5
SANJAY BANSAL,SANTA ROSA,26,Eye exam new patient,,102,no,11,77
ROSEMARY BUDUAN,SAN MATEO,,Eye exam new patient,,12,no,6,43
WINSON ONG,BRENTWOOD,12,Eye exam with photos,,12,no,11,67
AMY L. HENNESSY,SAN JOSE,11,Eye exam with photos,,29,no,13,78
JANICE D. MOYER,SAN LEANDRO,15,Eye exam with photos,,28,no,-1,11
H. R. MCDONALD,SAN FRANCISCO,34,Eye exam with photos,,246,no,1,16
LAWRENCE KAPLAN,MILL VALLEY,36,Eye exam with photos,,26,no,12,73
JAMES E. WINNICK,LIVERMORE,,Eye exam with photos,,30,no,11,67
JAMIE STONICK,SAN LEANDRO,11,Eye exam with photos,,23,no,0,14
JAMES E. EGBERT,SAN JOSE,29,Eye exam with photos,,792,no,16,95
YI YI LIU,SAN MATEO,19,Eye exam with photos,,15,no,-6,2
RANDY M. YAMADA,DALY CITY,33,Eye exam with photos,,30,no,8,41
SHAWNA E. KUNTZ,LIVERMORE,10,Eye exam with photos,,25,no,10,56
SANDY L. CHEN,REDWOOD CITY,14,Eye exam with photos,,110,no,14,85
A. S. LEVINE,SAN JOSE,62,Eye exam with photos,,16,no,12,73
DEBORAH D. CHEW,FREMONT,36,Eye exam with photos,,11,no,8,41
CELESTE A. PAZ,FREMONT,31,Eye exam with photos,,18,no,10,56
STEPHEN R. CHUN,BERKELEY,40,Eye exam with photos,,14,no,5,26
JAMES H. WONG,SAN FRANCISCO,32,Eye exam with photos,,17,no,18,99
HOANG ANH X. BUI,FREMONT,12,Eye exam with photos,,12,no,-2,6
KENNETH E. SWEENEY,LOS GATOS,33,Eye exam with photos,,90,no,17,97
ROBERT L. SORENSON,BERKELEY,33,Eye exam with photos,,122,no,12,73
JANE HAFEN,OAKLAND,30,Eye exam with photos,,13,no,4,23
GARY M. GOLD,SUNNYVALE,37,Eye exam with photos,,27,no,1,16
EILEEN S. LEE,OAKLAND,28,Eye exam with photos,,12,no,9,48
RICHARD D. JONES,SANTA ROSA,41,Eye exam with photos,,63,no,14,85
STEPHEN J. ANDERSON,LOS ALTOS,,Eye exam with photos,,23,no,9,48
JULIE A. CHEN,FAIRFIELD,10,Eye exam with photos,,64,yes,-12,1
DEBORAH A. RHEAM,MOUNTAIN VIEW,35,Eye exam with photos,,46,no,4,23
STEVEN E. FAITH,LIVERMORE,28,Eye exam with photos,,74,no,13,78
CELIA ZIEL,PLEASANTON,22,Eye exam with photos,,31,no,11,67
HO SUN CHOI,SANTA CLARA,8,Eye exam with photos,,40,no,8,41
GABRIEL L. AGUILAR,SAN FRANCISCO,40,Eye exam with photos,,14,no,9,48
CAROLE L. HONG,SAN CARLOS,23,Eye exam with photos,,16,no,5,26
ROSARIO S. FLORES,SAN LEANDRO,16,Eye exam with photos,,18,no,9,48
KRISTINA S. WOODWARD,SAN CARLOS,33,Eye exam with photos,,42,no,8,41
GARY A. OSIAS,CASTRO VALLEY,29,Eye exam with photos,,166,no,13,78
RITA S. NARAIN-MENDOZA,VALLEJO,8,Eye exam with photos,,12,no,7,36
MATTHEW R. BRONGE,BRENTWOOD,24,Eye exam with photos,,61,no,11,67
SURVEEN K. SINGH,SAN FRANCISCO,20,Eye exam with photos,,154,no,6,29
MARK S. ICHIKAWA,SUNNYVALE,30,Eye exam with photos,,21,no,9,48
NICHOLAS C. CHRISTIE,LAFAYETTE,43,Eye exam with photos,,24,no,6,29
HOLLIS L. STAVN,SANTA ROSA,35,Eye exam with photos,,51,no,14,85
BARBARA L. JUNG,SAN JOSE,33,Eye exam with photos,,37,no,-2,6
KEITH H. KOSAKURA,CUPERTINO,17,Eye exam with photos,,138,no,6,29
SANFORD L. SEVERIN,SAN RAMON,55,Eye exam with photos,,98,no,10,56
JAMES E. TEARSE,REDWOOD CITY,32,Eye exam with photos,,250,no,15,94
MARCELLUS T. CHOW,SAN FRANCISCO,,Eye exam with photos,,26,no,1,16
ROBERT L. JACK,MENLO PARK,,Eye exam with photos,,26,no,7,36
PETER L. MILLER,PLEASANTON,22,Eye exam with photos,,22,no,10,56
RICHARD J. MICHELSEN,BERKELEY,6,Eye exam with photos,,44,no,-1,11
RENEE C. HANSON,BERKELEY,11,Eye exam with photos,,12,no,-2,6
DAVID A. HOH,OAKLAND,31,Eye exam with photos,,38,no,13,78
RONALD J. MARTIN,ROHNERT PARK,15,Eye exam with photos,,14,no,7,36
SAMUEL PESNER,LOS ALTOS,43,Eye exam with photos,,125,no,14,85
MELISSA SMITH,VACAVILLE,20,Eye exam with photos,,28,no,-4,4
MARC DEA,CASTRO VALLEY,15,Eye exam with photos,,57,no,10,56
BARRY Y. FUNG,MOUNTAIN VIEW,25,Eye exam with photos,,23,no,1,16
KENNETH N. SCHWADERER,MOUNTAIN VIEW,43,Eye exam with photos,,151,no,6,29
ANDREW L. SORENSON,BERKELEY,19,Eye exam with photos,,49,no,10,56
ARTHUR SIU,OAKLAND,40,Eye exam with photos,,46,no,14,85
KATHERINE S. HARANO,FREMONT,39,Eye photography,,14,no,10,34
RICK S. POPE,HAYWARD,33,Eye photography,,52,no,12,67
RAHUL L. KESWANI,EL CERRITO,,Eye photography,,40,no,11,51
JILL ACKERMAN,SUNNYVALE,,Eye photography,,70,no,0,1
ARISTIDES CARCAMO,SAN FRANCISCO,30,Eye photography,,31,no,13,84
SCOTT M. KAMENA,LIVERMORE,,Eye photography,,13,no,7,17
BARRY S. ROBBINS,SAN JOSE,,F18 fdg,,111,no,9,1
KATERINA ROZAKIS,DUBLIN,24,Family psytx w/patient,,65,no,1,1
JANET L. MEISELMAN,BURLINGAME,11,Family psytx w/patient,,49,no,12,51
KENNETH M. WEBER,MOUNTAIN VIEW,26,Fecal blood scrn immunoassay,,68,no,17,86
HERBERT B. WEINGARD,SAN LEANDRO,,Fecal blood scrn immunoassay,,12,no,0,15
MARY L. IMIG,LOS GATOS,28,Fecal blood scrn immunoassay,,46,no,5,58
FRANCINE A. YEP,OAKLAND,24,Fecal blood scrn immunoassay,,11,no,-2,1
FUNG LAM,SAN FRANCISCO,33,Fecal blood scrn immunoassay,,146,no,7,72
JANET EWING,ALBANY,36,Fecal blood scrn immunoassay,,23,no,2,43
MICHAEL LEWIS,ALBANY,27,Fecal blood scrn immunoassay,,11,no,0,15
NADER SHIHABI,CONCORD,16,Fibrinolysins screen,,63,no,13,1
REACH AIR MEDICAL SERVICES LLC.,SANTA ROSA,,Fixed wing air mileage,,10330.9,no,10,1
BECKY L. MC CALLA,SAN JOSE,20,Flu vacc prsv free inc antig,,21,no,11,57
MICHAEL PODLONE,MOUNTAIN VIEW,44,Flu vacc prsv free inc antig,,13,no,8,47
ADAM PALEY,SAN MATEO,,Flu vacc prsv free inc antig,,51,no,5,41
NIKOLA Y. LOZANOV,PETALUMA,18,Flu vacc prsv free inc antig,,89,no,13,74
MEENAKSHI JAIN,REDWOOD CITY,17,Flu vacc prsv free inc antig,,13,no,-4,4
DAVID Z. CHEE,PLEASANTON,35,Flu vacc prsv free inc antig,,83,no,16,84
GARY N. APTER,SAN FRANCISCO,43,Flu vacc prsv free inc antig,,122,no,16,84
HECTOR L. SANTIESTEBAN,DALY CITY,30,Flu vacc prsv free inc antig,,15,no,2,14
ANGELO C. ARCILLA,DALY CITY,24,Flu vacc prsv free inc antig,356,52,no,10,54
ZIYAD HANNON,SAN FRANCISCO,34,Flu vacc prsv free inc antig,,32,no,3,21
DANIEL E. ROTH,SAN FRANCISCO,,Flu vacc prsv free inc antig,508,27,no,-2,7
"THRIFTY PAYLESS, INC.",CORTE MADERA,,Flu vacc prsv free inc antig,,39,no,4,24
SIAMAK ELYASI,PITTSBURG,38,Flu vacc prsv free inc antig,,73,no,17,94
KRISTIN WELTER,MOUNTAIN VIEW,18,Flu vacc prsv free inc antig,,14,no,8,47
WELLMAN TSANG,SAN FRANCISCO,39,Flu vacc prsv free inc antig,,121,no,7,44
KATHRYN E. MALONE,OAKLAND,23,Flu vacc prsv free inc antig,,48,no,1,11
RUTH Y. LIU,DIXON,31,Flu vacc prsv free inc antig,,62,no,16,84
KRISTEN K. SHERMAN,SAN FRANCISCO,15,Flu vacc prsv free inc antig,,55,no,2,14
ROGER M. ILIFF,ORINDA,37,Flu vacc prsv free inc antig,,210,no,4,24
HWEI-JUNG HSU,SAN PABLO,,Flu vacc prsv free inc antig,,51,yes,4,24
LIEN T. LUONG,BERKELEY,16,Flu vacc prsv free inc antig,,11,no,11,57
DANIEL HWANG,SAN FRANCISCO,15,Flu vacc prsv free inc antig,,22,no,4,24
TANYA A. THREEWITT,CONCORD,15,Flu vacc prsv free inc antig,,31,no,14,77
HANKYU CHUNG,SAN JOSE,45,Flu vacc prsv free inc antig,,37,no,12,71
THRIFTY PAYLESS INC,SAN JOSE,,Flu vacc prsv free inc antig,,40,no,4,24
LARRY S. POSNER,NAPA,32,Flu vacc prsv free inc antig,,80,no,17,94
ROBERT C. VAZQUEZ,SAN FRANCISCO,31,Flu vacc prsv free inc antig,,167,no,-5,1
KERSTIN MOREHEAD,SAN FRANCISCO,16,Flu vacc prsv free inc antig,,21,no,11,57
AMBER L. YEE,ANTIOCH,13,Flu vacc prsv free inc antig,,11,no,11,57
LISA A. HUDSON,WALNUT CREEK,26,Flu vacc prsv free inc antig,,50,no,14,77
MARK OSCHERWITZ,SAN FRANCISCO,57,Flu vaccine no preserv 3 & >,256,61,no,17,97
GHISLAINE N. VAN DISSEL,ROHNERT PARK,11,Flu vaccine no preserv 3 & >,,11,no,-1,6
LAKSHMI SRINIVASAN,FREMONT,11,Flu vaccine no preserv 3 & >,,14,no,1,9
ALISON NGUYEN,FREMONT,15,Flu vaccine no preserv 3 & >,,14,no,10,41
WILLIAM MULLEN,PALO ALTO,34,Flu vaccine no preserv 3 & >,,13,no,1,9
TUAN V. PHAN,SAN JOSE,44,Flu vaccine no preserv 3 & >,,158,no,6,34
BURTON WEAVER,SUNNYVALE,20,Flu vaccine no preserv 3 & >,,34,no,14,85
ANURADHA KOTTAPALLI,SANTA CLARA,29,Flu vaccine no preserv 3 & >,,15,no,11,50
RACHEL YOUNG,REDWOOD CITY,12,Flu vaccine no preserv 3 & >,,20,no,12,64
ROBERT S. NISHIME,SAN JOSE,20,Flu vaccine no preserv 3 & >,,17,no,10,41
GARY NICHOLS,SANTA ROSA,33,Flu vaccine no preserv 3 & >,319,53,no,2,15
EDWARD A. PLONKA,LOS ALTOS,32,Flu vaccine no preserv 3 & >,,136,no,16,93
PATTI ALLEN,SUNNYVALE,25,Flu vaccine no preserv 3 & >,,40,no,14,85
LINDA SHIUE,REDWOOD CITY,16,Flu vaccine no preserv 3 & >,,18,no,11,50
BARRY EISENBERG,PALO ALTO,27,Flu vaccine no preserv 3 & >,,74,no,16,93
BRETT SPITNALE,PALO ALTO,7,Flu vaccine no preserv 3 & >,,17,no,11,50
BRIAN M. SEBASTIAN,SONOMA,17,Flu vaccine no preserv 3 & >,,52,no,5,29
ANTHONY T. BERNENS,WALNUT CREEK,20,Flu vaccine no preserv 3 & >,284,68,no,3,20
YELENA SHAANOVA,SANTA CLARA,29,Flu vaccine no preserv 3 & >,,27,no,13,76
DANIEL C. ANDERSON,SAN LEANDRO,57,Flu vaccine no preserv 3 & >,,15,no,11,50
THOMAS WISLER,PALO ALTO,41,Flu vaccine no preserv 3 & >,,21,no,12,64
FRANCIS LASTUFKA,LOS ALTOS,20,Flu vaccine no preserv 3 & >,,13,no,10,41
PHARMACA INTEGRATIVE PHARMACY,NAPA,,Flu vaccine no preserv 3 & >,,21,no,13,76
COSTCO WHOLESALE CORPORATION,ANTIOCH,,Flu vaccine no preserv 3 & >,,26,no,14,85
GREGORY CHEUNG,SAN JOSE,,Flu vaccine no preserv 3 & >,,21,no,12,64
IAN KROES,PALO ALTO,15,Flu vaccine no preserv 3 & >,,18,no,11,50
HONG H. BUI,SAN JOSE,40,Flu vaccine no preserv 3 & >,288,401,no,5,29
NATALIE CHANG,WALNUT CREEK,17,Flu vaccine no preserv 3 & >,,26,no,2,15
STEPHEN COHEN,MOUNTAIN VIEW,48,Flu vaccine no preserv 3 & >,,12,no,10,41
AMY LEVIN,PALO ALTO,14,Flu vaccine no preserv 3 & >,,20,no,12,64
RUSSELL T. ALPERT,ANTIOCH,17,Flu vaccine no preserv 3 & >,,57,no,4,25
LEON R. WALKER,SANTA ROSA,47,Flu vaccine no preserv 3 & >,,21,no,1,9
IRINA V. KOLOMEY,PITTSBURG,7,Flu vaccine no preserv 3 & >,,23,no,12,64
ANITA C. GAIND,WALNUT CREEK,12,Flu vaccine no preserv 3 & >,,40,no,3,20
NANCY SERPA,FREMONT,12,Flu vaccine no preserv 3 & >,,15,no,11,50
HIEN N. TRUONG,SAN JOSE,40,Flu vaccine no preserv 3 & >,,23,no,3,20
JOYCELLEN FLOYD,LOS ALTOS,34,Flu vaccine no preserv 3 & >,,18,no,11,50
ROXANNE C. FISCELLA,BERKELEY,38,Flu vaccine no preserv 3 & >,,102,no,6,34
ALIREZA SHAFAIE,REDWOOD CITY,16,Flu vaccine no preserv 3 & >,,36,no,14,85
FRANK ZHANG,SAN FRANCISCO,31,Flu vaccine no preserv 3 & >,,25,no,13,76
AARTI SRINIVASAN,SAN JOSE,22,Flu vaccine no preserv 3 & >,,17,no,11,50
TERESA NAUENBERG,PALO ALTO,18,Flu vaccine no preserv 3 & >,,32,no,13,76
MARY L. BOEGEL,WALNUT CREEK,28,Flu vaccine no preserv 3 & >,,56,no,4,25
EILEEN BYRNE,PALO ALTO,28,Flu vaccine no preserv 3 & >,,21,no,12,64
CHRISTOPHER A. SIMMONS,LAFAYETTE,23,Flu vaccine no preserv 3 & >,,121,no,6,34
JANE-YI MENG,MOUNTAIN VIEW,30,Flu vaccine no preserv 3 & >,,11,no,-5,1
JAMES J. WOODS,ALAMO,42,Flu vaccine no preserv 3 & >,,118,no,6,34
JEANETTE KROLIKOWSKI,SAN FRANCISCO,,Flu vaccine no preserv 3 & >,,29,no,2,15
SUZANNE SORIANO,LOS ALTOS,11,Flu vaccine no preserv 3 & >,,11,no,10,41
SIWOOD INC,BURLINGAME,,Flu vaccine no preserv 3 & >,,131,no,18,99
JESUS ROLAND M. GATPOLINTAN,SAN FRANCISCO,20,Flu vaccine no preserv 3 & >,,23,no,-2,4
BRADFORD DUNCAN,PALO ALTO,19,Flu vaccine no preserv 3 & >,,61,no,15,92
JAMES C. GARDNER,GREENBRAE,28,Flu vaccine no preserv 3 & >,,41,no,13,76
ANNA PETROVA,DUBLIN,19,Flu vaccine no preserv 3 & >,,20,no,12,64
TIEN H. LAM,WALNUT CREEK,15,Flu vaccine no preserv 3 & >,,77,no,5,29
MARK E. HIGGINS,SAN FRANCISCO,20,Flu vaccine no preserv 3 & >,459,15,no,-5,1
MARK S. SULLIVAN,FAIRFIELD,26,Flu vaccine no preserv 3 & >,,18,no,0,8
RAJIV R. AHUJA,FREMONT,29,Flu vaccine no preserv id,,17,no,12,1
NIKOLA S. BUKUROV,SAN FRANCISCO,39,Flu vaccine no preserv id,,25,no,13,51
MAI-SIE F. CHAN,SAN FRANCISCO,13,"Flulaval vacc, 3 yrs & >, im",,88,no,4,33
WEN LIANG,SAN MATEO,21,"Flulaval vacc, 3 yrs & >, im",,28,no,2,21
MARK S. REGINATO,ORINDA,15,"Flulaval vacc, 3 yrs & >, im",,147,no,7,53
ADRIENNE R. TRUSTMAN,SAN FRANCISCO,,"Flulaval vacc, 3 yrs & >, im",,13,no,0,5
LAWRENCE D. LENHART,SAN MATEO,52,"Flulaval vacc, 3 yrs & >, im",391,15,no,-4,1
ALBERT A. GOMEZ,SAN JOSE,40,"Flulaval vacc, 3 yrs & >, im",,24,no,13,73
DAISY MANUEL-ARGUELLES,SONOMA,21,"Flulaval vacc, 3 yrs & >, im",,15,no,11,61
JOHN O. LAI,DALY CITY,22,"Flulaval vacc, 3 yrs & >, im",,66,no,6,41
MARCI L. GOTTLIEB,OAKLAND,28,"Flulaval vacc, 3 yrs & >, im",,30,no,14,77
LARRY JEW,SAN FRANCISCO,60,"Flulaval vacc, 3 yrs & >, im",,119,no,18,97
DAVID L. PAKTER,SAN FRANCISCO,,"Flulaval vacc, 3 yrs & >, im",,11,no,0,5
RANDOLPH H. CHASE,SAN FRANCISCO,41,"Flulaval vacc, 3 yrs & >, im",,57,no,6,41
ANN E. KIM,SAN FRANCISCO,,"Flulaval vacc, 3 yrs & >, im",,17,no,12,65
BETTY K. NG,SAN FRANCISCO,,"Flulaval vacc, 3 yrs & >, im",,27,no,14,77
JOHN M. GRAHAM,GREENBRAE,16,"Flulaval vacc, 3 yrs & >, im",,45,no,15,89
STEPHEN GOODMAN,SAN FRANCISCO,37,"Flulaval vacc, 3 yrs & >, im",,33,no,15,89
MONICA G. MCKEEVER,YOUNTVILLE,30,"Flulaval vacc, 3 yrs & >, im",,22,no,10,57
GABRIEL MIRANDA,FREMONT,37,"Flulaval vacc, 3 yrs & >, im",,48,no,4,33
RANDALL TOM,SAN PABLO,26,"Flulaval vacc, 3 yrs & >, im",,42,no,12,65
ALEXANDER LAKOWSKY,BURLINGAME,13,"Flulaval vacc, 3 yrs & >, im",,28,no,3,29
LISA LAW,SAN FRANCISCO,20,"Flulaval vacc, 3 yrs & >, im",,153,no,6,41
JAJCO INC.,SOUTH SAN FRANCISCO,,"Flulaval vacc, 3 yrs & >, im",,13,no,1,17
PETER BERMAN,SAN FRANCISCO,,"Flulaval vacc, 3 yrs & >, im",,11,no,0,5
SHAHAB ROOHPARVAR,MOUNTAIN VIEW,22,"Flulaval vacc, 3 yrs & >, im",,33,no,14,77
AWISA MONSEFAN,DANVILLE,12,"Flulaval vacc, 3 yrs & >, im",,21,no,2,21
SURINDER SANDHU,FREMONT,41,Fluoroguide for spine inject,,31,yes,-1,17
NASRIN S. NAIMI,FREMONT,,Fluoroguide for spine inject,,41,no,1,34
MARKO V. BODOR,NAPA,27,Fluoroguide for spine inject,,45,no,-4,1
MAIA U. CHAKERIAN,LOS GATOS,30,Fluoroguide for spine inject,,83,no,1,34
PARI AZARI,CALISTOGA,8,Fluoroguide for spine inject,,33,no,5,67
KASRA AMIRDELFAN,WALNUT CREEK,,Fluoroguide for spine inject,321,37,no,8,84
MARK W. WILSON,SAN FRANCISCO,24,Fluoroguide for vein device,,22,no,2,1
EDWARD DIAO,SAN FRANCISCO,33,Fluoroscope examination,,181,no,13,86
TANCREDI F. DAMORE,CORTE MADERA,31,Fluoroscope examination,,64,no,12,72
MARILEE C. JASAN,MILL VALLEY,24,Fluoroscope examination,,50,no,10,58
ALEX BARCHUK,KENTFIELD,29,Fluoroscope examination,,25,no,7,29
ROBERT J. PURCHASE,SAN FRANCISCO,12,Fluoroscope examination,,43,no,3,15
KYLE D. BICKEL,SAN FRANCISCO,27,Fluoroscope examination,,54,no,1,1
ANANTH SHENOY,ANTIOCH,,Fluoroscope examination,,51,no,8,43
TARGET CORPORATION AND SUBSIDIARIES,DUBLIN,,"Fluvirin vacc, 3 yrs & >, im",,23,no,2,21
ARLYSS L. ANDERSON,BERKELEY,,"Fluvirin vacc, 3 yrs & >, im",,15,no,0,11
GOPI AYER,LOS GATOS,37,"Fluvirin vacc, 3 yrs & >, im",,99,no,16,76
JASON CHU,FREMONT,28,"Fluvirin vacc, 3 yrs & >, im",387,112,no,14,61
DIANA HILBERT,SAN FRANCISCO,22,"Fluvirin vacc, 3 yrs & >, im",,23,no,0,11
CHAU T. NGUYEN,SAN JOSE,40,"Fluvirin vacc, 3 yrs & >, im",751,32,yes,-3,1
CENTRAL PHARMACY,RICHMOND,,"Fluvirin vacc, 3 yrs & >, im",,44,no,4,31
VANESSA V. WILSON,FREMONT,31,"Fluvirin vacc, 3 yrs & >, im",,96,no,17,91
WALGREEN CO.,OAKLAND,,"Fluvirin vacc, 3 yrs & >, im",,56,no,16,76
EDMUNDO RUIZ DAVILA,FREMONT,35,"Fluvirin vacc, 3 yrs & >, im",,123,no,17,91
OJN INC GOLDEN GATE PHARMACY,SAN FRANCISCO,,"Fluvirin vacc, 3 yrs & >, im",,30,no,3,26
MCKEE MEDICAL PHARMACY INC,SAN JOSE,,"Fluvirin vacc, 3 yrs & >, im",,51,no,5,36
ELISABETH H. RENNER,CONCORD,26,"Fluvirin vacc, 3 yrs & >, im",,13,no,11,56
JGS PHARMACIES INC,SANTA ROSA,,"Fluvirin vacc, 3 yrs & >, im",,115,no,8,46
CINDY HSU,PALO ALTO,,"Fluvirin vacc, 3 yrs & >, im",,12,no,-2,6
LAWRENCE POSNER,SAUSALITO,52,"Fluvirin vacc, 3 yrs & >, im",,43,no,15,71
CECIL D. GUNATILAKA,SAN JOSE,47,"Fluvirin vacc, 3 yrs & >, im",,14,no,9,51
PATRICK V. JOLIN,PLEASANT HILL,26,"Fluvirin vacc, 3 yrs & >, im",,46,no,16,76
JEFFREY K. MARLOW,NOVATO,11,"Fluvirin vacc, 3 yrs & >, im",,25,no,14,61
JACQUES M. CALMA,ALAMEDA,39,"Fluvirin vacc, 3 yrs & >, im",,50,yes,6,41
HARLAN MATLES,MENLO PARK,,"Fluzone vacc, 3 yrs & >, im",,14,no,7,30
CAREEN R. WHITLEY,OAKLAND,33,"Fluzone vacc, 3 yrs & >, im",,65,no,16,89
COUNTY OF SANTA CLARA,SAN JOSE,,"Fluzone vacc, 3 yrs & >, im",,58,no,14,67
ALICE YEE,GREENBRAE,8,"Fluzone vacc, 3 yrs & >, im",,22,no,13,60
TIMOTHY Q. OFFENSEND,SAN MATEO,27,"Fluzone vacc, 3 yrs & >, im",,93,no,14,67
